id,title,description,price,availability,condition,link,image_link,additional_image_link,brand,product_type
26285689995,Happy Cat Vet Struvit Urinary Dry Food Makanan Kucing,"HAPPY CAT VET DIET STRUVIT DRY FOOD Makanan Khusus Untuk Kucing dengan Batu Struvit Happy Cat VET Diet Struvit adalah makanan lengkap khusus kucing dewasa untuk melarutkan batu struvite dan untuk mengurangi kekambuhan batu struvit pada kucing dewasa. Pakan ini cocok untuk kucing yang menderita sindrom urologik kucing (FUS). Fungsi utama pakan ini adalah protein berkualitas tinggi, jumlah fosfor dan magnesium yang dikurangi, dan properti yang mengasamkan urin. Pakan ini secara nyata dapat menurunkan pH urin. Tingkat natrium yang sedikit meningkat membantu meningkatkan konsumsi air dan dengan demikian membilas saluran kemih. Tumbuhan yang dikandungnya: dandelion dan jelatang, secara tradisional digunakan untuk melengkapi perawatan saluran kemih. - Jumlah sedang dari protein yang dikombinasikan dengan magnesium dan fosfor tereduksi - Berkontribusi pada pembubaran batu struvit dan pengurangan kekambuhan batu struvit - Tingkat natrium yang sedikit meningkat mendorong peningkatan konsumsi air dan dengan demikian pembilasan saluran kemih - Sifat pengasaman urin membantu mengurangi pH urin Nilai Gizi: Protein kasar 36,0% Lemak kasar 15,0% serat kasar 2,5% Abu 5,0% Kalsium 0,45% Fosfor 0,4% Natrium 0,4% Kalium 0,7% Magnesium 0,06% Klorida 0,9% Sulfur 0,6% Asam lemak omega-6 3,5% Asam lemak omega-3 0,4% Komposisi: Tepung daging, beras, tepung beras, lemak unggas, tepung kentang, protein kentang*, protein unggas*, wortel*, minyak bunga matahari, hidrolisat ikan*, selulosa, kalsium karbonat, biji rami, kalium klorida, minyak kanola, jagung, ragi*, natrium klorida, rumput laut*, ragi* (ekstrak), bubuk sawi putih, yucca schidigera, daging kerang*, daging kerang*, milk thistle, artichoke, dandelion (0,008 %), jahe, daun birch, jelatang menyengat (0,008%), kamomil, ketumbar, rosemary, sage, akar liquorice, thyme (total produk kering dari pengolahan herbal: 0,07%) *) dikeringkan, **) dikeringkan, sebagian",76516.00 IDR,in stock,new,https://shopee.co.id/product/262714770/26285689995,https://cf.shopee.co.id/file/sg-11134201-7rfi8-m98fk7v6xode61,"https://cf.shopee.co.id/file/sg-11134201-7rfgy-m98fdxim4ofbae,https://cf.shopee.co.id/file/sg-11134201-7rffp-m98fdxiw4be156,https://cf.shopee.co.id/file/sg-11134201-7rfh0-m98fdxg48blse7,https://cf.shopee.co.id/file/sg-11134201-7rfhb-m98fdxiw5q5e1c",Happy Cat,Pets > Pet Food > Cat Food
26269786835,Happy Cat Minkas Urinary Care 10kg Makanan Kucing,"Happy Cat Minkas Urinary Care Adult 10kg Makanan kucing Happy Cat Minkas Urinary Care untuk kucing dewasa di atas umur 1 tahun. Happy Cat Minkas Urinary Care mengandung protein dan mineral yang seimbang untuk menjaga kesehatan saluran kemih kucing dewasa. Kadar fosfor dan magnesium yang rendah menjaga nilai pH urin sehingga mencegah penyakit saluran kemih (FUS/FLUTD). - Kadar protein 32% dan lemak 12%. - Kandungan protein dan mineral seimbang untuk menjaga saluran kemih yang sehat. - Mendukung pH urin yang ideal untuk mencegah resiko penyakit saluran kemih. - Ukuran kibble sedang: 10 mm x 6 mm. Nilai gizi: Protein 32%, lemak 12%, serat kasar 2.5%, abu kasar 7.0%, kalsium 1.1%, fosfor 0.8%, sodium 0.4%, kalium 0.6%, magnesium 0.08%, Omega-6 2.5%, Omega-3 0.25%.",987800.00 IDR,in stock,new,https://shopee.co.id/product/262714770/26269786835,https://cf.shopee.co.id/file/id-11134207-7rasc-m3eoicybbba4dd,"https://cf.shopee.co.id/file/id-11134207-7rasg-m3eoicybcpuk1c,https://cf.shopee.co.id/file/id-11134207-7rasd-m3eoicybe4f0f2",Happy Cat,Pets > Pet Food > Cat Food
26173668759,Kaniva Mother Cat & Kitten Wet Food Canned,"KANIVA MOTHER CAT & KITTEN WET FOOD CANNED Makanan basah untuk induk kucing dan anak kucing dengan tekstur yang creamy, agar mudah dikonsumsi secara langsung. Serta bisa juga untuk pemberian makan menggunakan suntikan makanan. Diformulasikan khusus untuk induk kucing baik pada masa kehamilan maupun menyusui, dan anak kucing usia 3 minggu sampai 1 tahun. Terbuat dari daging ayam pilihan terbaik dengan kandungan kolostrum dan DHA yang tinggi. Sangat bagus untuk pembentukan dan meningkatkan sistem imun/kekebalan tubuh serta perkembangan otak dan meningkatkan kemampuan belajar. Komposisi: - Mengandung salmon oil & evening primrose oil - Kaya akan OMEGA 3 & 6 untuk kesehatan kulit dan bulu - Mengandung lebih banyak kolostrum untuk pembentukan imunitas - Mengandung lebih banyak DHA untuk perkembangan otak - Tidak mengandung gandum - Tidak mengandung jagung",21465.00 IDR,in stock,new,https://shopee.co.id/product/262714770/26173668759,https://cf.shopee.co.id/file/id-11134207-7rasi-m52ldoaxe85v63,"https://cf.shopee.co.id/file/sg-11134201-7ra1r-m52ohu6ucxj418,https://cf.shopee.co.id/file/sg-11134201-7ra2k-m52ohu8sbfyv7a,https://cf.shopee.co.id/file/sg-11134201-7ra0j-m52ohu8idala05",Kaniva,Pets > Pet Food > Cat Food
26104323036,Central Cat's Bowl Single Gantung Pumpkin Tempat Makan Minum Kucing Anjing,"Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Pet Bowl Hanging Pumpkin Tempat makan/minum gantung hewan bentuk Pumpkin - Tempat makan dan minum bentuk pumpkin untuk gantung di kandang. - Material premium aman untuk hewan peliharaan anda. - Mangkok stainless yang bisa di lepas sehingga mudah dibersihkan. Size : diameter 10cm tinggi 3,5cm *warna yang dikirim random",25000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/26104323036,https://cf.shopee.co.id/file/id-11134207-7r98u-lxi4fy7p43zi3d,"https://cf.shopee.co.id/file/sg-11134201-7rd6x-lx82qmujfequ69,https://cf.shopee.co.id/file/sg-11134201-7rd3z-lx82qmci4edm93,https://cf.shopee.co.id/file/sg-11134201-7rd4p-lx82qml3rssm53,https://cf.shopee.co.id/file/sg-11134201-7rd5t-lx82qmdc36fc02,https://cf.shopee.co.id/file/sg-11134201-7rd5j-lx82qmzt7p4907,https://cf.shopee.co.id/file/sg-11134201-7rd6s-lx82qmlxql40be",Central Cat's,Pets > Pet Accessories > Bowls & Feeders
26025919299,Kaniva Growth and Balance Dry Food For All Ages Makanan Kucing,"KANIVA GROWTH & BALANCE DRY FOOD CAT FOOD FOR ALL AGES Makanan kering untuk kucing segala usia, mulai dari kitten sampai dengan kucing dewasa. Memiliki ukuran kibble 0,7 – 0,9 cm, agar mudah dikonsumsi. Diformulasikan khusus untuk mendukung pembentukan otot, meningkatkan pertumbuhan, dan keseimbangan. Terbuat dari daging ayam pilihan terbaik dengan kandungan tulang rawan hiu untuk menutrisi kekuatan tulang dan kesehatan sendi. KEUNGGULAN : ✅ Mengandung salmon oil & evening primrose oil - Minyak Salmon: Kaya Omega-3 meningkatkan kesehatan kulit dan bulu, mengurangi pembengkakan dan peradangan secara keseluruhan. - Evening Primrose Oil: Kaya Omega-6, bermanfaat bagi hewan peliharaan dengan bulu kering dan kusam, serta kulit kering dan bersisik. ✅ Membangun otot dan meningkatkan pertumbuhan secara alami ✅ Mencegah hairball ✅ Tulang rawan hiu membantu menutrisi untuk kekuatan tulang dan kesehatan sendi ✅ Dengan kandungan tambahan ayam dan telur, ekstrak alami dan mineral organik ✅ Tidak mengandung gandum dan jagung ✅ Rendah sodium Nilai gizi: Protein min. 32% Fat min. 17% Fiber max. 5.5% Moisture max. 8.5% Taurine min. 0.10% Key Ingredients: Chicken, Whole Eggs, Rice Nutrition: Chicken meal, Rice, Soy bean meal, Tapioca, Tallow, Fish meal, Digested animal protein, Whole egg powder, Sun flower oil, Chicken hydrolysate, Cellulose powder, Salmon oil, Vitamins supplement (Vitamin A, Vitamin D3, Vitamin E, Vitamin C, Nicotinic acid, Vitamin B1, Vitamin B6, Pantothenic acid, Vitamin B2, Vitamin K3, Folic acid, Biotin, Vitamin B12) Minerals supplement (Iron, Zinc, Copper, Manganese, Iodine, Selenium), Choline chloride, Canola oil, Lecithin, Taurine, Potassium chloride, Salt, L-Lysine, Mannan oligosaccharide, Methionine, Iron proteinate, Zinc proteinate, Manganese proteinate, Copper proteinate, Selenium yeast, Evening primrose oil, Enzyme, Shark cartilage powder, Preservative agent (Propionic acid), Hydrated sodium calcium aluminum silicate and Esterified glucomannan, Yucca schidigera extract, Natural mixed tocopherols, Quillaja saponaria powder. KANIVA made in Thailand",50000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/26025919299,https://cf.shopee.co.id/file/id-11134207-7ras9-m63thl7h4ligbd,"https://cf.shopee.co.id/file/id-11134207-7rask-m63thl7gyz8o0b,https://cf.shopee.co.id/file/id-11134207-7rask-m63thl7gw63s04,https://cf.shopee.co.id/file/id-11134207-7ras8-m63thl7gxko8de",Kaniva,Pets > Pet Food > Cat Food
25958696480,"Markotops Pasir Gumpal Kucing 5,5L","Halo! Selamat datang di Central Cat's.. Kami menjual berbagai macam kebutuhan serta keperluan hewan peliharaan kamu.. Selamat berbelanja! Markotops Bentonite Cat Litter Pasir Gumpal Wangi untuk Kucing ✓ Natural / Alami ✓ Low Dust / Minim Debu ✓ Fast Clumping / Cepat Menggumpal ✓ Odor Control / Mengontrol Bau Varian Aroma: - Lavender - Cappucino - Lemon - Apple - Sakura Rose Isi 5,5L",36820.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25958696480,https://cf.shopee.co.id/file/sg-11134201-7rblv-lqk52dt0v2hs7f,"https://cf.shopee.co.id/file/sg-11134201-7rblo-lqk52d3hwf9hc3,https://cf.shopee.co.id/file/sg-11134201-7rbmz-lqk52cyi54tmff,https://cf.shopee.co.id/file/sg-11134201-7rbmo-lqk52dcxk0u2d1,https://cf.shopee.co.id/file/sg-11134201-7rbkj-lqk52cy8451gbb",Markotops,Pets > Litter & Toilet > Others
25957658254,Royal Canin Mother and Babycat 400gr Dry Food Makanan Kucing,"ROYAL CANIN MOTHER AND BABYCAT DUKUNGAN SISTEM KEKEBALAN Antara 4 dan 12 minggu setelah kelahiran, kekebalan alami yang diperoleh dari kolostrum ibu menurun secara bertahap. MOTHER & BABYCAT membantu mendukung pertahanan alami anak kucing yang masih sangat kecil dengan kompleks antioksidan eksklusif termasuk vitamin E. PENYAPIHAN MUDAH KHUSUS Kibble yang diadaptasi dan mudah direhidrasi untuk memfasilitasi peralihan dari susu ke makanan padat. KESEHATAN PENCERNAAN Peningkatan toleransi pencernaan dengan protein yang sangat mudah dicerna (L.I.P.*) dan prebiotik. *Protein dipilih karena daya cernanya yang sangat tinggi. DIPERKAYA DENGAN DHA Selama masa kehamilan dan menyusui, DHA membantu mendukung perkembangan selebral anak kucing.",78469.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25957658254,https://cf.shopee.co.id/file/sg-11134201-7rblr-lqbt5ilrijid33,"https://cf.shopee.co.id/file/sg-11134201-7rbn8-lqbt5il7jcdi26,https://cf.shopee.co.id/file/sg-11134201-7rbkc-lqbt5irv9lz859",Royal Canin,Pets > Pet Food > Cat Food
25640535932,Kaniva Skin and Coat Dry Food For All Ages Makanan Kucing,"KANIVA SKIN & COAT DRY FOOD CAT FOOD FOR ALL AGES Makanan kering untuk kucing segala usia, mulai dari kitten hingga Dewasa (Adult). Memiliki ukuran kibble 0,7 – 0,9 cm, agar mudah dikonsumsi. Diformulasikan khusus untuk kulit lebih sehat dan bulu yang berkilau. Terbuat dari daging tuna pilihan terbaik dengan kandungan minyak krill, baik dalam membantu penyerapan nutrisi. Serta tulang rawan hiu untuk mendukung kesehatan tulang dan sendi. Keunggulan: ✅ Mengandung minyak krill, salmon oil & evening primrose oil - Minyak Salmon: Kaya Omega-3 meningkatkan kesehatan kulit dan bulu, mengurangi pembengkakan dan peradangan secara keseluruhan. - Evening Primrose Oil: Kaya Omega-6, bermanfaat bagi hewan peliharaan dengan bulu kering dan kusam, serta kulit kering dan bersisik. - Minyak Krill: Kaya Omega-3, EPA dan DHA meningkatkan kekebalan dan kesehatan kulit dan bulu. ✅ Membantu memberikan kulit yang sehat dan bulu yang berkilau ✅ Mudah dicerna ✅ Mencegah hairball ✅ Tulang rawan hiu membantu menutrisi untuk kekuatan tulang dan kesehatan sendi. ✅ Rendah Sodium ✅ Tidak mengandung gandum dan jagung Nilai gizi: Protein min. 30% Fat min. 17% Fiber max. 5.5% Moisture max. 8.5% Taurine min. 0.10% Key Ingredients: Tuna, Ocean Fish, Rice Nutrition: Tuna meal, Rice, Soy bean meal, Tapioca flour, Poultry meal, Tallow, Digested animal protein, Fish meal, Tuna hydrolysate, Sun flower oil, Cellulose powder, Salmon oil, Essential vitamins supplement (Vitamin A, Vitamin D3, Vitamin E, Vitamin C, Nicotinic acid, Vitamin B1, Vitamin B6, Pantothenic acid, Vitamin B2, Vitamin K3, Folic acid, Biotin, Vitamin B12) Essential trace minerals supplement (Iron, Zinc, Copper, Manganese, Iodine, Selenium), Choline chloride, Bonito powder, Canola oil, Whole egg powder, Potassium chloride, Psyllium seed husk, Methionine, Lecithin, Taurine, Salt, L-Lysine, Mannan oligosaccharide, L-Tyrosine, Evening primrose oil, Krill oil, Enzyme, Shark cartilage powder, Preservative agent (Propionic acid), Hydrated sodium calcium aluminum silicate and Esterified glucomannan, Yucca schidigera extract. KANIVA made in Thailand",54709.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25640535932,https://cf.shopee.co.id/file/id-11134207-7rask-m63phcba2cq013,"https://cf.shopee.co.id/file/sg-11134201-7ra37-m52q2kv96oymeb,https://cf.shopee.co.id/file/sg-11134201-7ra0u-m52q2kvt5w3k83,https://cf.shopee.co.id/file/sg-11134201-7ra27-m52q2ktb9huf9b,https://cf.shopee.co.id/file/id-11134207-7rasi-m63pymr1fqu5ff",Kaniva,Pets > Pet Food > Cat Food
25628114671,Vitasong Perkutut Bird Seed 250gr Makanan Burung Perkutut Love Bird Parkit,"VITASONG BIRD SEED PERKUTUT Vitasong Bird Seed Perkutut merupakan pakan yang memiliki keseimbangan nutrisi yang optimal dengan multivitamin dan mineral serta diperkaya dengan antioksidan, asam lemak dan asam amino essential. Vitasong Bird Seed Perkutut membantu mendukung kesehatan dan membuat burung kesayangan Anda tidak mudah stress. Cocok untuk burung Perkutut Lokal/Bangkok, Parkit, Love Bird Vitasong Bird Seed Perkutut memiliki komposisi yaitu biji kenari, milet putih, milet merah, biji godem, gabah padi, ginseng, antioksidan, madu, anise flavor, telur, vitamin (A, D3, E, C, Multivitamin B Kompleks) dan mineral (Kalsium, Fosfor, Zinc, Selenium, Makro dan Mikro Mineral Organik).",15000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25628114671,https://cf.shopee.co.id/file/id-11134207-7r98t-luxg6utujxrl65,"https://cf.shopee.co.id/file/id-11134207-7ra0i-mdfotzpkuwxb84,https://cf.shopee.co.id/file/id-11134207-7r98w-luui61dwwayx2d,https://cf.shopee.co.id/file/id-11134207-7r98q-luui61dws39lc0,https://cf.shopee.co.id/file/id-11134207-7r98v-luui61dwthu1d6,https://cf.shopee.co.id/file/id-11134207-7r98t-luui61dwxpjd24",Vitasong,Pets > Pet Food > Bird Feed
25609335374,Proplan Adult Chicken Formula 1kg Repack Makanan Kucing,"PRO PLAN ADULT CHICKEN Kemasan Repack 1kg Pro Plan Adult Chicken adalah makanan kucing dewasa berusia mulai 1 tahun, dengan rasa ayam yang dibuat dari daging ayam asli sebagai bahan baku utama dan diperkaya dengan Probiotik Aktif untuk mendukung kesehatan pencernaan serta daya tahan tubuh kucing kesayanganmu. - Paduan nutrisi khusus untuk membantu menjaga kesehatan ginjal - Makanan kucing yang memberikan nutrisi untuk mendukung kesehatan sendi dan mobilitas yang baik. - Paduan nutrisi untuk kulit dan rambut yang lembut dan berkilau - Antioksidan yang terbukti secara ilmiah untuk pertahanan tubuh - Makanan kucing bulat yang gampang dikunyah dan disukai oleh kucing Komposisi: Daging ayam (daging ayam terdehidrasi-sumber glukosamin alami, daging ayam); beras; gandum utuh; protein jagung; minyak hewani; mineral, vitamin, asam amino, asam organik dan perisa alami (termasuk kalsium, fosfor, sodium, klorida, potasium, magnesium, mangan, tembaga, zink, zat besi, yodium, selenium, vitamin A, vitamin B1, vitamin B2, vitamin B3, asam folat, vitamin B5, vitamin B6, vitamin B12, vitamin C, vitamin D, vitamin E, kolin, arginin, taurin, pirofosfat, beta karoten, perisa alami hati); minyak ikan; produk fermentasi Bacillus coagulans kering dan antioksidan alami.",151974.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25609335374,https://cf.shopee.co.id/file/sg-11134201-7rbke-lqogbgmj1pfv1b,"https://cf.shopee.co.id/file/sg-11134201-7rbkr-lqog4i5hl1up9e,https://cf.shopee.co.id/file/sg-11134201-7rblm-lqog4hxpwf5080,https://cf.shopee.co.id/file/sg-11134201-7rbkh-lqog4ij315zie2,https://cf.shopee.co.id/file/sg-11134201-7rbng-lqog4i9dfdjo98",Pro Plan,Pets > Pet Food > Cat Food
25550562526,Lint Roller Pembersih Bulu Hewan Kucing,"Pakaian anda kotor terkena bulu kucing ? Di Karpet, sofa, kasur, atau tempat lainnya? Gak usah khawatir! Dengan menggunakan Lint Roller ini, semua debu-debu halus dan bulu kucing yang rontok dan juga rambut yang bertebaran di lantai bisa terangkat dengan mudah. Kertas bisa diganti dan dilepas jika sudah tidak lengket. Ukuran besar, terdapat gagang yang sangat pas digenggam tangan. Praktis dan mudah digunakan! *warna dikirim random",10843.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25550562526,https://cf.shopee.co.id/file/id-11134207-7r98z-lnv80dzksd4s06,"https://cf.shopee.co.id/file/id-11134207-7r98s-lnv80dzkxzek40,https://cf.shopee.co.id/file/id-11134207-7r991-lnv80dzkwku49f,https://cf.shopee.co.id/file/id-11134207-7r98y-lnv80dzktrp814,https://cf.shopee.co.id/file/id-11134207-7r990-lnv80dzkv69o0b",Central Cat's,Pets > Pet Accessories > Others
25509320550,Proplan Kitten Chicken Formula 400gr Repack Makanan Kucing,"PRO PLAN KITTEN CHICKEN FORMULA Kemasan Repack 400gr Proplan Kitten Chicken Formula dibuat dari daging ayam asli sebagai bahan baku utamanya. Diperkaya Kolostrum dan nutrisi lainnya, Pro Plan Kitten diperuntukkan bagi anak kucing hingga berusia satu tahun untuk membantu mengoptimalkan sistem imun serta tumbuh kembangnya. Manfaat : 1. Kolostrum - nutrisi untuk perkembangan sistem imun tubuh yang sehat pada anak kucing. 2. DHA, juga dapat ditemukan dalam susu induk, guna mendukung perkembangan otak. 3. Mendukung kesehatan tulang, gigi dan perkembangan otot. 4. Terbukti secara klinis kandungan antioksidan untuk pertahanan tubuh. Komposisi Daging Ayam (daging ayam terdehirasi, ayam); beras; minyak hewani; daging salmon terdehidrasi; gandum utuh; protein jagung; daging tuna terdehidrasi; mineral, vitamin, asam amino, asam organik dan perisa alami (termasuk kalsium, fosfor, sodium, klorida, potasium, magnesium, mangan, tembaga, zink, zat besi, yodium, selenium, vitamin A, vitamin B1, vitamin B2, vitamin B3, asam folar, vitamin B5, vitamin B6, vitamin B12, vitamin C, vitamin D, vitamin E, kolin, metionin, taurin, pirofosfat); minyak ikam; kolostrum dan antioksidan alami.",70091.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25509320550,https://cf.shopee.co.id/file/id-11134207-7r98s-lqof75goq4p103,"https://cf.shopee.co.id/file/id-11134207-7r990-lqof75gorj9h8b,https://cf.shopee.co.id/file/id-11134207-7r98q-lqoacjd7z8jq34,https://cf.shopee.co.id/file/id-11134207-7r98z-lqof75gosxtx0e,https://cf.shopee.co.id/file/id-11134207-7r98y-lqof75gooq4l15,https://cf.shopee.co.id/file/id-11134207-7r98s-lqof75gonbk555",Pro Plan,Pets > Pet Food > Cat Food
25431323942,Micromax Flu Cat Power Obat Flu Kucing,FLU CAT POWER By Micromax Suplemen + Antibiotik Manfaat: 1. Meringankan gejala Flu pada kucing 2. Menambah nafsu makan pada kucing sakit 3. Memberikan nutrisi tambahan 4. Membuat kucing jadi lebih aktif 5. Formula khusus imun booster dan antibiotik 6. Mudah diberikan dan rasa disukai kucing 7. Tidak membuat trauma saat pemberian obat Aturan Pakai Flu Cat KITTEN: Usia 1-2 bulan = 1-2 kapsul sehari Usia 3-6 bulan = 3-4 kapsul sehari Usia 7-8 bulan = 4-5 kapsul sehari Aturan Pakai Flu Cat ADULT: Berat Badan 3-4kg = 1-2 kapsul sehari Berat Badan 5-7kg = 3-4 kapsul sehari Berat Badan diatas 8kg = 4-5 kapsul sehari *Hanya untuk kucing yang sedang sakit,40000.00 IDR,in stock,new,https://shopee.co.id/product/262714770/25431323942,https://cf.shopee.co.id/file/sg-11134201-7rd3r-lvsn5p3m7ml91c,"https://cf.shopee.co.id/file/sg-11134201-7rd4p-lvsn5p1eaw7099,https://cf.shopee.co.id/file/sg-11134201-7rd6n-lvsn5p2s8v2e55,https://cf.shopee.co.id/file/id-11134207-7r98o-lyc1m12gfleo70,https://cf.shopee.co.id/file/sg-11134201-7rd5b-lvsn1u4xkgo72e,https://cf.shopee.co.id/file/sg-11134201-7rd6s-lvsn1ty9u7hea9,https://cf.shopee.co.id/file/sg-11134201-823po-mpauismwyi3183,https://cf.shopee.co.id/file/sg-11134201-7rd49-lvsn1u7zg00cfe",Micromax,Pets > Pet Healthcare > Medication
